SECTION,SECTION NAME,PART,SUBSECTION,SUBSECTION NAME,DESCRIPTION
"=""230593""","TESTING, ADJUSTING, AND BALANCING FOR HVAC",PART 1 - GENERAL,1.7-F,INFORMATIONAL SUBMITTALS,"F. Instrument calibration reports, to include the following: 
1. Instrument type and make. 
2. Serial number. 
3. Application. 
4. Dates of use. 
5. Dates of calibration."
"=""230593""","TESTING, ADJUSTING, AND BALANCING FOR HVAC",PART 1 - GENERAL,1.7-G,INFORMATIONAL SUBMITTALS,"G. Examination Report: Submit a summary report of the examination review required in ""Examination"" Article."
"=""230593""","TESTING, ADJUSTING, AND BALANCING FOR HVAC",PART 1 - GENERAL,1.7-H,INFORMATIONAL SUBMITTALS,H. Certified TAB reports.
"=""230713""",DUCT INSULATION,PART 1 - GENERAL,1.3-A,ACTION SUBMITTALS,"A. Product Data: For each type of product indicated. Include thermal conductivity, water-vapor permeance thickness, and jackets (both factory- and field-applied if any)."
"=""230713""",DUCT INSULATION,PART 1 - GENERAL,1.3-B,ACTION SUBMITTALS,"B. Sustainable Design Submittals: 
1. Product Data: For adhesives, indicating VOC content. 
2. Laboratory Test Reports: For adhesives, indicating compliance with requirements for low-emitting materials. 
3. Product Data: For coatings, indicating VOC content. 
4. Laboratory Test Reports: For coatings, indicating compliance with requirements for low-emitting materials. 
5. Product Data: For sealants, indicating VOC content. 
6. Laboratory Test Reports: For sealants, indicating compliance with requirements for low-emitting materials."
"=""230713""",DUCT INSULATION,PART 1 - GENERAL,1.3-C,ACTION SUBMITTALS,"C. Shop Drawings: Include plans, elevations, sections, details, and attachments to other work. PAGE : 1370 
1. Detail application of protective shields, saddles, and inserts at hangers for each type of insulation and hanger. 
2. Detail insulation application at elbows, fittings, dampers, specialties and flanges for each type of insulation. 
3. Detail application of field-applied jackets. 
4. Detail application at linkages of control devices."
"=""230713""",DUCT INSULATION,PART 1 - GENERAL,1.4-A,INFORMATIONAL SUBMITTALS,A. Qualification Data: For qualified Installer.
"=""230713""",DUCT INSULATION,PART 1 - GENERAL,1.4-B,INFORMATIONAL SUBMITTALS,"B. Material Test Reports: From a qualified testing agency acceptable to authorities having jurisdiction indicating, interpreting, and certifying test results for compliance of insulation materials, sealers, attachments, cements, and jackets, with requirements indicated. Include dates of tests and test methods employed."
"=""230719""",HVAC PIPING INSULATION,PART 1 - GENERAL,1.3-A,ACTION SUBMITTALS,"A. Product Data: For each type of product indicated. Include thermal conductivity, water-vapor permeance thickness, and jackets (both factory and field applied if any)."
"=""230719""",HVAC PIPING INSULATION,PART 1 - GENERAL,1.3-B,ACTION SUBMITTALS,"B. Shop Drawings: Include plans, elevations, sections, details, and attachments to other work. 
1. Detail application of protective shields, saddles, and inserts at hangers for each type of insulation and hanger. 
2. Detail attachment and covering of heat tracing inside insulation. 
3. Detail insulation application at pipe expansion joints for each type of insulation. 
4. Detail insulation application at elbows, fittings, flanges, valves, and specialties for each type of insulation. 
5. Detail removable insulation at piping specialties. 
6. Detail application of field-applied jackets. 
7. Detail application at linkages of control devices."
"=""230719""",HVAC PIPING INSULATION,PART 1 - GENERAL,1.4-A,INFORMATIONAL SUBMITTALS,A. Qualification Data: For qualified Installer.
"=""230719""",HVAC PIPING INSULATION,PART 1 - GENERAL,1.4-B,INFORMATIONAL SUBMITTALS,"B. Material Test Reports: From a qualified testing agency acceptable to authorities having jurisdiction indicating, interpreting, and certifying test results for compliance of insulation materials, sealers, attachments, cements, and jackets, with requirements PAGE : 1384"
"=""230719""",HVAC PIPING INSULATION,PART 1 - GENERAL,1.4-C,INFORMATIONAL SUBMITTALS,C. Field quality-control reports.
"=""230923""",DDC) SYSTEM FOR HVAC,PART 1 - GENERAL,1.9-A,SUBMITTALS,"A. Drawings 
1. The system supplier shall provide a fully complete submittal including point to point engineered drawings, control sequences of operations, bill of materials, and cut sheets for all control devices for approval. Incomplete submittals will be rejected. Partial submittals are not acceptable. 
2. Drawings shall be submitted in the following standard sizes: 11” x 17” (ANSI B). 
3. Eight (8) complete sets (copies) of submittal drawings shall be provided. 
4. As an alternate, drawings provided in PDF format are acceptable."
"=""230923""",DDC) SYSTEM FOR HVAC,PART 1 - GENERAL,1.9-B,SUBMITTALS,"B. System Documentation 
1. Include the following in submittal package: a. System architecture drawing. b. Electrical drawings that show all system internal and external connection points, terminal block layouts, and terminal identification. c. Complete bill of materials, valve schedule and damper schedule. Valve schedules shall include corrected actual valve pressure drops per selected Cv at full flow. d. Cut sheets of all control devices. e. For all system elements— building controller(s), application controllers, routers, and repeaters—provide BACnet Protocol Implementation Conformance Statements (PICS) as per ANSI/ASHRAE Standard 135-2012. f. Provide complete description and documentation of any proprietary (non-BACnet) services and/or objects used in the system."
"=""230923""",DDC) SYSTEM FOR HVAC,PART 1 - GENERAL,1.9-C,SUBMITTALS,"C. Project Management 
1. The vendor shall provide a detailed project design and installation schedule with time markings and details for hardware items and software development phases. Schedule shall show all the target dates for transmission of project information and documents, and shall indicate timing and dates for system installation, debugging, and commissioning."
"=""232113""",HYDRONIC PIPING,PART 1 - GENERAL,1.3-A,ACTION SUBMITTALS,"A. Product Data: For each type of the following: 
1. Pipe. 
2. Fittings. 
3. Joining materials."
"=""232113""",HYDRONIC PIPING,PART 1 - GENERAL,1.3-B,ACTION SUBMITTALS,"B. Sustainable Design Submittals: 
1. Product Data: For adhesives, indicating VOC content. 
2. Laboratory Test Reports: For adhesives, indicating compliance with requirements for low-emitting materials. 
3. Environmental Product Declaration: For each product. 
4. Health Product Declaration: For each product. 
5. Sourcing of Raw Materials: Corporate sustainability report for each manufacturer."
"=""232113""",HYDRONIC PIPING,PART 1 - GENERAL,1.3-C,ACTION SUBMITTALS,"C. Delegated-Design Submittal: 
1. Design calculations and detailed fabrication and assembly of pipe anchors and alignment guides, hangers and supports for multiple pipes, expansion joints and loops, and attachments of the same to the building structure. 
2. Locations of pipe anchors and alignment guides and expansion joints and loops. 
3. Locations of and details for penetrations, including sleeves and sleeve seals for exterior walls, floors, basement, and foundation walls. 
4. Locations of and details for penetration and firestopping for fire- and smoke-rated PAGE : 1432"
"=""232113""",HYDRONIC PIPING,PART 1 - GENERAL,1.4-A,INFORMATIONAL SUBMITTALS,"A. Coordination Drawings: Piping layout, drawn to scale, on which the following items are shown and coordinated with each other, using input from installers of the items involved: 
1. Suspended ceiling components. 
2. Other building services. 
3. Structural members."
"=""232113""",HYDRONIC PIPING,PART 1 - GENERAL,1.4-B,INFORMATIONAL SUBMITTALS,B. Qualification Data: For Installer.
"=""232113""",HYDRONIC PIPING,PART 1 - GENERAL,1.4-C,INFORMATIONAL SUBMITTALS,C. Welding certificates.
"=""232113""",HYDRONIC PIPING,PART 1 - GENERAL,1.4-D,INFORMATIONAL SUBMITTALS,D. Field quality-control reports.
"=""232113""",HYDRONIC PIPING,PART 1 - GENERAL,1.4-E,INFORMATIONAL SUBMITTALS,"E. Preconstruction Test Reports: 
1. Water Analysis: Submit a copy of the water analysis to illustrate water quality available at Project site."
"=""232300""",REFRIGERANT PIPING,PART 1 - GENERAL,1.3-A,ACTION SUBMITTALS,"A. Product Data: For each type of valve, refrigerant piping, and piping specialty. 
1. Include pressure drop, based on manufacturer's test data, for the following: a. Thermostatic expansion valves. b. Solenoid valves. c. Hot-gas bypass valves. d. Filter dryers. e. Strainers. f. Pressure-regulating valves."
"=""232300""",REFRIGERANT PIPING,PART 1 - GENERAL,1.3-B,ACTION SUBMITTALS,"B. Sustainable Design Submittals: 
1. Product Data: For refrigerants."
"=""232300""",REFRIGERANT PIPING,PART 1 - GENERAL,1.3-C,ACTION SUBMITTALS,"C. Shop Drawings: 
1. Show layout of refrigerant piping and specialties, including pipe, tube, and fitting sizes; flow capacities; valve arrangements and locations; slopes of horizontal runs; oil traps; double risers; wall and floor penetrations; and equipment connection details. 
2. Show piping size and piping \layout, including oil traps, double risers, specialties, and pipe and tube sizes to accommodate, as a minimum, equipment provided, elevation difference between compressor and evaporator, and length of piping to ensure proper operation and compliance with warranties of connected equipment. 
3. Show interface and spatial relationships between piping and equipment. PAGE : 1444"
"=""232300""",REFRIGERANT PIPING,PART 1 - GENERAL,1.4-A,INFORMATIONAL SUBMITTALS,A. Welding certificates.
"=""232300""",REFRIGERANT PIPING,PART 1 - GENERAL,1.4-B,INFORMATIONAL SUBMITTALS,B. Field quality-control reports.
"=""232300""",REFRIGERANT PIPING,PART 1 - GENERAL,1.5-A,CLOSEOUT SUBMITTALS,A. Operation and Maintenance Data: For refrigerant valves and piping specialties to include in maintenance manuals.
"=""233113""",METAL DUCTS,PART 1 - GENERAL,1.4-A,ACTION SUBMITTALS,"A. Product Data: For each type of the following products: 
1. Liners and adhesives. 
2. Sealants and gaskets. 
3. Seismic-restraint devices."
"=""233113""",METAL DUCTS,PART 1 - GENERAL,1.4-B,ACTION SUBMITTALS,"B. Sustainable Design Submittals: 
1. Product Data: For adhesives, indicating VOC content. 
2. Laboratory Test Reports: For adhesives, indicating compliance with requirements for low-emitting materials. 
3. Product Data: For sealants, indicating VOC content. 
4. Laboratory Test Reports: For sealants, indicating compliance with requirements for low-emitting materials."
"=""233113""",METAL DUCTS,PART 1 - GENERAL,1.4-C,ACTION SUBMITTALS,"C. Shop Drawings: 
1. Fabrication, assembly, and installation, including plans, elevations, sections, components, and attachments to other work. 
2. Factory- and shop-fabricated ducts and fittings. 
3. Duct layout indicating sizes, configuration, liner material, and static-pressure classes. 
4. Elevation of top and bottom of ducts. 
5. Dimensions of main duct runs from building grid lines. 
6. Fittings. 
7. Reinforcement and spacing. 
8. Seam and joint construction. 
9. Penetrations through fire-rated and other partitions. 
10. Equipment installation and required maintenance access clearances based on equipment being used on Project. Do not obstruct spaces and installations required to be clear for operation, maintenance, part replacement or applicable code requirements. 
11. Locations for duct accessories, including dampers, turning vanes, and access doors and panels. 
12. Hangers and supports, including methods for duct and building attachment, seismic restraints and vibration isolation. 
13. Shop drawings shall be CAD generated and at 1/4 inch equals 1 foot scale."
"=""233113""",METAL DUCTS,PART 1 - GENERAL,1.4-D,ACTION SUBMITTALS,"D. Delegated-Design Submittal: 
1. Sheet metal thicknesses. PAGE : 1457 
2. Joint and seam construction and sealing. 
3. Reinforcement details and spacing. 
4. Materials, fabrication, assembly, and spacing of hangers and supports. 
5. Design Calculations: Calculations, including analysis data signed and sealed by the qualified professional engineer responsible for their preparation for selecting hangers and supports and seismic restraints."
"=""233113""",METAL DUCTS,PART 1 - GENERAL,1.5-A,INFORMATIONAL SUBMITTALS,"A. Coordination Drawings: Plans, drawn to scale, on which the following items are shown and coordinated with each other, using input from installers of the items involved: 
1. Duct installation in congested spaces, indicating coordination with general construction, building components, and other building services. Indicate proposed changes to duct layout. 
2. Suspended ceiling components. 
3. Structural members to which duct will be attached. 
4. Size and location of initial access modules for acoustical tile. 
5. Penetrations of smoke barriers and fire-rated construction. 
6. Ceiling and wall mounted access doors and panels required to provide access to dampers, equipment and other operating devices. 
7. Items penetrating finished ceiling including the following: a. Luminaires. b. Air outlets and inlets. c. Speakers. d. Sprinklers. e. Access panels. f. Perimeter moldings."
